1441.646027,0.356297,0.347766,0.377727,0.267941,0.320588,0.308148,0.180340,0.214002,1.414312,1.316976,1.227880,1.037002,0.681424,1.757100,1.045620,1.418921,1.485507,1.580450,0.912398,1.424570,1.213559,2.024897,1.192342,1.142539,1.512995,1.243817,1.205540,1.544380,1.706770,2.198552,1.562837,1.517088,0.068628,0.069921,0.057081,0.065352,0.080909,0.089198,0.056874,0.070534,1.000000
1441.656027,0.373874,0.366191,0.390781,0.280049,0.318155,0.293188,0.186882,0.226132,1.484746,1.395033,1.279880,1.108917,0.693455,1.718336,1.062977,1.430926,1.514050,1.617271,0.950387,1.437201,1.216719,1.918688,1.192760,1.145698,1.535143,1.274142,1.229285,1.566442,1.711844,2.187729,1.580931,1.491078,0.066022,0.066976,0.055207,0.062334,0.081534,0.088622,0.055998,0.066415,0.000000
1441.666027,0.366461,0.383234,0.379373,0.291250,0.315904,0.279350,0.187569,0.237352,1.551034,1.467235,1.326384,1.175439,0.711626,1.682479,1.079284,1.442031,1.561247,1.651330,1.007095,1.448884,1.219642,1.820444,1.191469,1.148621,1.570195,1.302191,1.267505,1.586849,1.716539,2.177719,1.600257,1.467019,0.065884,0.064253,0.056119,0.060377,0.082113,0.088089,0.058382,0.064798,0.000000
1441.676027,0.362666,0.376321,0.366352,0.283839,0.309863,0.264701,0.192543,0.235397,1.646141,1.536061,1.398392,1.239195,0.728695,1.647373,1.110497,1.448598,1.597004,1.703212,1.064385,1.455706,1.218157,1.767336,1.206595,1.137847,1.574498,1.341553,1.279276,1.616471,1.717999,2.171005,1.602517,1.432990,0.066630,0.064878,0.057098,0.062063,0.082889,0.087401,0.060039,0.066895,0.000000
1441.686027,0.359298,0.373271,0.354434,0.285541,0.305270,0.253466,0.197220,0.239480,1.734210,1.634515,1.465088,1.325173,0.754986,1.621676,1.139440,1.469608,1.629951,1.746863,1.117299,1.445413,1.208417,1.748582,1.220630,1.128245,1.578460,1.349347,1.290130,1.621004,1.710272,2.157951,1.604585,1.414815,0.067230,0.066056,0.058041,0.064244,0.083196,0.087153,0.061495,0.068595,0.000000
1441.696027,0.351102,0.370596,0.352724,0.287228,0.301025,0.243101,0.185579,0.243334,1.830384,1.725681,1.537062,1.404776,0.779333,1.597937,1.165085,1.489114,1.693002,1.787116,1.201291,1.435970,1.199415,1.731256,1.249407,1.119440,1.546019,1.356538,1.267706,1.625172,1.703100,2.145877,1.587206,1.398019,0.071855,0.067015,0.063579,0.066154,0.083466,0.086972,0.063960,0.070092,0.000000
1441.706027,0.343683,0.360270,0.351293,0.279311,0.311827,0.228917,0.174893,0.231873,1.919483,1.824677,1.603760,1.489154,0.810650,1.577927,1.188857,1.503912,1.751391,1.858939,1.279083,1.405512,1.169991,1.723985,1.276110,1.118718,1.515918,1.326852,1.246853,1.599503,1.677343,2.126639,1.571068,1.405864,0.077715,0.072926,0.068906,0.067991,0.080234,0.085769,0.066445,0.073653,0.000000
1441.716027,0.347178,0.350882,0.357973,0.272121,0.321904,0.215782,0.167249,0.221383,2.012593,1.916386,1.672846,1.567320,0.839697,1.559422,1.207055,1.517666,1.818792,1.925453,1.366219,1.377379,1.160429,1.717277,1.314948,1.118162,1.475623,1.299297,1.211093,1.575666,1.653459,2.108836,1.539761,1.413170,0.080111,0.078358,0.071137,0.069663,0.077328,0.084694,0.066080,0.076931,0.000000
1441.782612,0.350436,0.352175,0.364169,0.267109,0.305312,0.202502,0.161617,0.215034,2.098736,2.011386,1.736765,1.642305,0.847099,1.537148,1.223883,1.528575,1.881106,2.001415,1.446799,1.351300,1.164234,1.721487,1.350878,1.133467,1.438375,1.260948,1.178038,1.534491,1.603426,2.082707,1.510795,1.433303,0.082330,0.081044,0.073208,0.073089,0.081560,0.086593,0.065741,0.075782,0.000000
1441.792612,0.353449,0.353394,0.369901,0.262471,0.289922,0.190219,0.159957,0.209162,2.178419,2.099276,1.795889,1.711665,0.853922,1.516543,1.239448,1.538667,1.938746,2.071650,1.521335,1.415574,1.167791,1.725381,1.384114,1.156269,1.403921,1.225498,1.147461,1.496403,1.557066,2.058537,1.484002,1.451925,0.085975,0.083538,0.075124,0.076258,0.085961,0.088348,0.066407,0.074718,0.000000
